provider,city,id,device_type,name,latitude,longitude,address
newmotion,Paris,2523090,Domestic,Freshmile Charge,48.9747,2.17747,"{'streetAndNumber': 'Quai de Seine', 'postalCode': '95530', 'city': 'La Frette-sur-Seine', 'country': 'FRA'}"
newmotion,Paris,2656634,Domestic,SMOYS - Syndicat Mixte Orge Yvette Seine,48.736504,2.421105,"{'streetAndNumber': 'Avenue Paul Vaillant Couturier 21', 'postalCode': '94290', 'city': 'Villeneuve-le-Roi', 'country': 'FRA'}"
newmotion,Paris,2656585,Domestic,SMOYS - Syndicat Mixte Orge Yvette Seine,48.714264,2.476976,"{'streetAndNumber': 'Rue Jules Ferry 9', 'postalCode': '91330', 'city': 'Yerres', 'country': 'FRA'}"
newmotion,Paris,2721421,Domestic,Freshmile Charge,48.8568,2.21134,"{'streetAndNumber': ' Boulevard de la République 193', 'postalCode': '92210', 'city': 'Saint-Cloud', 'country': 'FRA'}"
newmotion,Paris,2887754,Domestic,Communauté d'agglomération Paris-Saclay,48.711727,2.243571,"{'streetAndNumber': 'Rue du Dr Morère 4', 'postalCode': '91120', 'city': 'Palaiseau', 'country': 'FRA'}"
newmotion,Paris,2868660,Type2,Virta,48.730206,2.240311,"{'streetAndNumber': 'Rue du Pileu', 'city': 'Massy', 'country': 'FRA'}"
newmotion,Paris,2554408,Domestic,Freshmile Charge,49.0004,2.14247,"{'streetAndNumber': 'Rue François Truffaut 1', 'postalCode': '95220', 'city': 'Herblay-sur-Seine', 'country': 'FRA'}"
newmotion,Paris,2518850,TepcoCHAdeMO,Belib,48.846653,2.258213,"{'streetAndNumber': 'Boulevard Murat 15', 'postalCode': '75016', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2750184,Type2,NewMotion,48.881529,2.471002,"{'streetAndNumber': 'DOMUS - Rue de Lisbonne 16', 'postalCode': '93562', 'city': 'Rosny-sous-Bois', 'country': 'FRA'}"
newmotion,Paris,2885645,Type2,Indigo,48.82679,2.233237,"{'streetAndNumber': ""Cours de l'Ile Seguin"", 'postalCode': '92100', 'city': 'Boulogne-Billancourt', 'country': 'FRA'}"
newmotion,Paris,2885705,Type2,Indigo,48.867905,2.330046,"{'streetAndNumber': 'Place Vendôme', 'postalCode': '75001', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2657671,Domestic,Freshmile Charge,48.9835,2.2001,"{'streetAndNumber': 'Route Stratégique 4', 'postalCode': '95240', 'city': 'Cormeilles-en-Parisis', 'country': 'FRA'}"
newmotion,Paris,2570676,Domestic,Freshmile Charge,49.0025,2.15787,"{'streetAndNumber': 'Route de Pierrelaye 7', 'postalCode': '95220', 'city': 'Herblay-sur-Seine', 'country': 'FRA'}"
newmotion,Paris,2885690,Type2,Indigo,48.942425,2.2512,"{'streetAndNumber': 'Rue des Gobelins', 'postalCode': '95100', 'city': 'Argenteuil', 'country': 'FRA'}"
newmotion,Paris,2607514,Domestic,Freshmile Charge,49.0236,2.2521,"{'streetAndNumber': 'Rue du Château 156', 'postalCode': '95320', 'city': 'Saint-Leu-la-Forêt', 'country': 'FRA'}"
newmotion,Paris,2657670,Domestic,Freshmile Charge,48.7458,2.3543,"{'streetAndNumber': 'Avenue Robert Schuman 43', 'postalCode': '94150', 'city': 'Rungis', 'country': 'FRA'}"
newmotion,Paris,2885709,Type2,Indigo,48.829906,2.128247,"{'streetAndNumber': 'Rue de Versailles', 'postalCode': '78150', 'city': 'Le Chesnay-Rocquencourt', 'country': 'FRA'}"
newmotion,Paris,2656616,Domestic,SMOYS - Syndicat Mixte Orge Yvette Seine,48.706635,2.421827,"{'streetAndNumber': 'Avenue Henri Charon 2', 'postalCode': '91270', 'city': 'Vigneux-sur-Seine', 'country': 'FRA'}"
newmotion,Paris,2541313,Type2,NewMotion,48.843586,2.420028,"{'streetAndNumber': ""Chaussée de l'Étang 18"", 'postalCode': '94160', 'city': 'Saint-Mandé', 'country': 'FRA'}"
newmotion,Paris,2518866,TepcoCHAdeMO,Belib,48.870628,2.33321,"{'streetAndNumber': 'Boulevard des Capucines 7', 'postalCode': '75002', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2554384,Domestic,Freshmile Charge,48.9613,2.1904,"{'streetAndNumber': 'Rue Jean Baptiste Carpeaux', 'postalCode': '95240', 'city': 'Cormeilles-en-Parisis', 'country': 'FRA'}"
newmotion,Paris,2554395,Domestic,Freshmile Charge,48.9966,2.1991,"{'streetAndNumber': 'Rue Vincent Van Gogh 3', 'postalCode': '95370', 'city': 'Montigny-lès-Cormeilles', 'country': 'FRA'}"
newmotion,Paris,2885644,Type2,Indigo,48.8652,2.30151,"{'streetAndNumber': 'Avenue George V', 'postalCode': '75008', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2866954,TepcoCHAdeMO,Belib,48.8778,2.39182,"{'streetAndNumber': 'Rue de Crimée 14', 'postalCode': '75019', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2795572,Type2,Virta,48.897216,2.218955,"{'streetAndNumber': '3 Place Marcel Paul', 'city': 'Nanterre', 'country': 'FRA'}"
newmotion,Paris,2795782,Type2,Virta,48.897216,2.218955,"{'streetAndNumber': '3 Place Marcel Paul', 'city': 'Nanterre', 'country': 'FRA'}"
newmotion,Paris,2795738,Type2,Virta,48.897216,2.218955,"{'streetAndNumber': '3 Place Marcel Paul', 'city': 'Nanterre', 'country': 'FRA'}"
newmotion,Paris,2795916,Type2,Virta,48.897216,2.218955,"{'streetAndNumber': '3 Place Marcel Paul', 'city': 'Nanterre', 'country': 'FRA'}"
newmotion,Paris,2554418,Domestic,Freshmile Charge,49.0193,2.24848,"{'streetAndNumber': 'Chemin des Avollées 12', 'postalCode': '95320', 'city': 'Saint-Leu-la-Forêt', 'country': 'FRA'}"
newmotion,Paris,2815389,Domestic,Effia Stationnement Vincennes,48.846542,2.454387,"{'streetAndNumber': 'Avenue des murs du parc', 'postalCode': '94300', 'city': 'Vincennes', 'country': 'FRA'}"
newmotion,Paris,2885643,Type2,Indigo,48.87291,2.32937,"{'streetAndNumber': 'Rue des Mathurins', 'postalCode': '75009', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2885678,Type3,Indigo,48.8979,2.08819,"{'streetAndNumber': 'Rue de Pologne 63', 'postalCode': '78100', 'city': 'Saint-Germain-en-Laye', 'country': 'FRA'}"
newmotion,Paris,2795516,Type2,Marché International de Rungis,48.763277,2.355077,"{'streetAndNumber': 'Avenue du Viaduc 94550 Chevilly-Larue,', 'city': 'Rungis', 'country': 'FRA'}"
newmotion,Paris,2518861,TepcoCHAdeMO,Belib,48.847446,2.38804,"{'streetAndNumber': 'Boulevard Diderot 126', 'postalCode': '75012', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2790581,Domestic,Communauté d’Agglomération Paris,48.839484,2.65555,"{'streetAndNumber': 'Promenade du 7e Art', 'postalCode': '77200', 'city': 'Torcy', 'country': 'FRA'}"
newmotion,Paris,2731251,Domestic,Freshmile Charge,48.9894,2.25775,"{'streetAndNumber': 'Rue du 18 Juin 16', 'postalCode': '95120', 'city': 'Ermont', 'country': 'FRA'}"
newmotion,Paris,2880295,Type2,NewMotion,48.76756,2.441716,"{'streetAndNumber': 'Avenue Henri Barbusse 84', 'postalCode': '94460', 'city': 'Valenton', 'country': 'FRA'}"
newmotion,Paris,2880296,Type2,NewMotion,48.76756,2.441716,"{'streetAndNumber': 'Avenue Henri Barbusse 84', 'postalCode': '94460', 'city': 'Valenton', 'country': 'FRA'}"
newmotion,Paris,2880294,Type2,NewMotion,48.76756,2.441716,"{'streetAndNumber': 'Avenue Henri Barbusse 84', 'postalCode': '94460', 'city': 'Valenton', 'country': 'FRA'}"
newmotion,Paris,2880297,Type2,NewMotion,48.76756,2.441716,"{'streetAndNumber': 'Avenue Henri Barbusse 84', 'postalCode': '94460', 'city': 'Valenton', 'country': 'FRA'}"
newmotion,Paris,2795509,Type2,Marché International de Rungis,48.75888,2.3597,"{'streetAndNumber': 'Avenue des Charentes 94150 Rungis', 'city': 'Rungis', 'country': 'FRA'}"
newmotion,Paris,2518876,TepcoCHAdeMO,Belib,48.846214,2.279884,"{'streetAndNumber': 'Avenue Emile Zola 18', 'postalCode': '75015', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2570690,Domestic,Freshmile Charge,48.9843,2.22748,"{'streetAndNumber': 'Rue du Général Leclerc 108', 'postalCode': '95130', 'city': 'Franconville', 'country': 'FRA'}"
newmotion,Paris,2741116,Type2,NewMotion,48.948737,2.625397,"{'streetAndNumber': 'Avenue Jean Monnet 2', 'postalCode': '77270', 'city': 'Villeparisis', 'country': 'FRA'}"
newmotion,Paris,2554402,Domestic,Freshmile Charge,49.0022,2.27636,"{'streetAndNumber': 'Rue Flammarion 32', 'postalCode': '95600', 'city': 'Eaubonne', 'country': 'FRA'}"
newmotion,Paris,2906736,Type2,NewMotion,48.882119,2.068284,"{'streetAndNumber': ""zone d'activité Du Pince Loup ."", 'postalCode': '78112', 'city': 'Fourqueux', 'country': 'FRA'}"
newmotion,Paris,2887753,Domestic,Communauté d'agglomération Paris-Saclay,48.739605,2.222766,"{'streetAndNumber': ""Rue de l'Or Meté 17"", 'postalCode': '91430', 'city': 'Igny', 'country': 'FRA'}"
newmotion,Paris,2597715,TepcoCHAdeMO,Belib,48.865311,2.343436,"{'streetAndNumber': 'Rue Étienne Marcel 44', 'postalCode': '75002', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2885636,Type2,Indigo,48.890533,2.252776,"{'streetAndNumber': 'Rue du Général Audran', 'postalCode': '92400', 'city': 'Courbevoie', 'country': 'FRA'}"
newmotion,Paris,2885617,Type2,Indigo,48.806835,2.130854,"{'streetAndNumber': 'Halles de Versailles', 'postalCode': '78000', 'city': 'Versailles', 'country': 'FRA'}"
newmotion,Paris,2770356,Domestic,Réseau SEY ma borne - Communauté Urbaine Grand Paris Seine & Oise,48.932545,2.042339,"{'streetAndNumber': 'Rue Jean Claude Mary', 'postalCode': '78300', 'city': 'Poissy', 'country': 'FRA'}"
newmotion,Paris,2518857,TepcoCHAdeMO,Belib,48.880421,2.398476,"{'streetAndNumber': 'Boulevard Sérurier 54', 'postalCode': '75019', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2656630,Domestic,SMOYS - Syndicat Mixte Orge Yvette Seine,48.711296,2.486588,"{'streetAndNumber': 'Rue de Concy 57', 'postalCode': '91330', 'city': 'Yerres', 'country': 'FRA'}"
newmotion,Paris,2518863,TepcoCHAdeMO,Belib,48.889011,2.371768,"{'streetAndNumber': 'Rue Riquet 39', 'postalCode': '75019', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2885647,Type2,Indigo,48.9681,2.285055,"{'streetAndNumber': 'Allée Pierre de Coubertin', 'postalCode': '95210', 'city': 'Saint-Gratien', 'country': 'FRA'}"
newmotion,Paris,2657674,Domestic,Freshmile Charge,48.9796,2.181,"{'streetAndNumber': 'Rue Marcellin Berthelot 2', 'postalCode': '95530', 'city': 'La Frette-sur-Seine', 'country': 'FRA'}"
newmotion,Paris,2620103,Type2,EV-Box,48.756986,1.982605,"{'streetAndNumber': 'Avenue des Frères Lumière 48', 'postalCode': '78190', 'city': 'Trappes', 'country': 'FRA'}"
newmotion,Paris,2554376,Domestic,Freshmile Charge,49.0211,2.23112,"{'streetAndNumber': 'Rue Eugène Vallerand 45', 'postalCode': '95150', 'city': 'Taverny', 'country': 'FRA'}"
newmotion,Paris,2597728,TepcoCHAdeMO,Belib,48.852459,2.341483,"{'streetAndNumber': 'Rue Danton 28', 'postalCode': '75006', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2905664,Type2,Virta,48.8738,2.335,"{'streetAndNumber': '21 Rue Laffitte', 'city': 'PARIS', 'country': 'FRA'}"
newmotion,Paris,2885655,Type2,Indigo,48.873257,2.330813,"{'streetAndNumber': 'Boulevard Haussmann', 'postalCode': '75009', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2730476,Domestic,SMOYS - Syndicat Mixte Orge Yvette Seine,48.739834,2.425833,"{'streetAndNumber': 'Place de la Gare 3', 'postalCode': '94290', 'city': 'Villeneuve-le-Roi', 'country': 'FRA'}"
newmotion,Paris,2656607,Domestic,SMOYS - Syndicat Mixte Orge Yvette Seine,48.739834,2.425833,"{'streetAndNumber': 'Place de la Gare 1', 'postalCode': '94290', 'city': 'Villeneuve-le-Roi', 'country': 'FRA'}"
newmotion,Paris,2597721,TepcoCHAdeMO,Belib,48.859184,2.273944,"{'streetAndNumber': 'Boulevard Emile Augier 12', 'postalCode': '75016', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2867716,Domestic,Réseau SEY ma borne - Communauté Urbaine Grand Paris Seine & Oise,48.974777,2.049813,"{'streetAndNumber': 'Place de la Gare', 'postalCode': '78570', 'city': 'Andrésy', 'country': 'FRA'}"
newmotion,Paris,2770361,Domestic,Réseau SEY ma borne - Communauté Urbaine Grand Paris Seine & Oise,48.927132,2.042993,"{'streetAndNumber': 'Rue du 8 Mai 1945', 'postalCode': '78300', 'city': 'Poissy', 'country': 'FRA'}"
newmotion,Paris,2597719,TepcoCHAdeMO,Belib,48.853445,2.38688,"{'streetAndNumber': 'Boulevard Voltaire 206', 'postalCode': '75011', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2868662,Type2,Virta,48.772413,2.347092,"{'streetAndNumber': 'Avenue du Général Leclerc', 'city': ""L'Haÿ-Les-Roses"", 'country': 'FRA'}"
newmotion,Paris,2868635,Type2,Virta,48.772413,2.347092,"{'streetAndNumber': 'Avenue du Général Leclerc', 'city': 'L’Haÿ-Les-Roses', 'country': 'FRA'}"
newmotion,Paris,2601891,Type2,NewMotion,48.81778,2.260195,"{'streetAndNumber': ""POUR RESIDENTS UNIQUEMENT - Rue d'Erevan 42"", 'postalCode': '92130', 'city': 'Issy-les-Moulineaux', 'country': 'FRA'}"
newmotion,Paris,2885679,Type2,Indigo,48.847404,2.29717,"{'streetAndNumber': 'Rue Frémicourt', 'postalCode': '75015', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2609629,Type2,EV-Box,48.760981,2.285667,"{'streetAndNumber': 'Rue Alphonse Lavallée 4', 'postalCode': '92160', 'city': 'Châtenay-Malabry', 'country': 'FRA'}"
newmotion,Paris,2795513,Type2,Marché International de Rungis,48.75694,2.35164,"{'streetAndNumber': '1C Allée de Sète 94150 Rungis', 'city': 'Rungis', 'country': 'FRA'}"
newmotion,Paris,2554370,Domestic,Freshmile Charge,49.0107,2.238,"{'streetAndNumber': 'Avenue des Diablots 9', 'postalCode': '95320', 'city': 'Saint-Leu-la-Forêt', 'country': 'FRA'}"
newmotion,Paris,2597743,TepcoCHAdeMO,Belib,48.882718,2.319768,"{'streetAndNumber': 'Rue de Rome 81', 'postalCode': '75017', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2885627,Type2,Indigo,48.85664,2.32717,"{'streetAndNumber': 'Rue de Montalembert', 'postalCode': '75007', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2924511,Domestic,Freshmile Charge,48.8477,2.20974,"{'streetAndNumber': 'Avenue du Maréchal Foch 48', 'postalCode': '92210', 'city': 'Saint-Cloud', 'country': 'FRA'}"
newmotion,Paris,2868620,Type2,Virta FB,48.92118,2.37765,"{'streetAndNumber': 'Rue de Saint Denis', 'city': 'Aubervilliers', 'country': 'FRA'}"
newmotion,Paris,2570693,Domestic,Freshmile Charge,48.994,2.2338,"{'streetAndNumber': 'Rue Charles Burger 6', 'postalCode': '95130', 'city': 'Franconville', 'country': 'FRA'}"
newmotion,Paris,2570714,Domestic,Haute Vallée de Chevreuse,48.71864,1.993369,"{'streetAndNumber': 'Rue Bel air  3', 'postalCode': '78720', 'city': 'Saint-Forget', 'country': 'FRA'}"
newmotion,Paris,2900183,Type2,Virta,48.862825,2.347056,"{'streetAndNumber': 'Rue Turbigo', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2554375,Domestic,Freshmile Charge,48.9913,2.26089,"{'streetAndNumber': 'Avenue de la 1ère Armée Française', 'postalCode': '95120', 'city': 'Ermont', 'country': 'FRA'}"
newmotion,Paris,2136269,Type2,NewMotion,48.801847,2.130447,"{'streetAndNumber': 'Mairie - Avenue de Paris 6', 'postalCode': '78000', 'city': 'Versailles', 'country': 'FRA'}"
newmotion,Paris,2607516,Domestic,Freshmile Charge,48.8976,2.11577,"{'streetAndNumber': 'Boulevard Carnot 120', 'postalCode': '78110', 'city': 'Le Vésinet', 'country': 'FRA'}"
newmotion,Paris,2790584,Domestic,Communauté d’Agglomération Paris,48.8429,2.582355,"{'streetAndNumber': 'Boulevard Newton 5', 'postalCode': '77420', 'city': 'Champs-sur-Marne', 'country': 'FRA'}"
newmotion,Paris,2790592,Domestic,Freshmile Charge,48.8035,2.1296,"{'streetAndNumber': ""Avenue de l'Europe"", 'postalCode': '78000', 'city': 'Versailles', 'country': 'FRA'}"
newmotion,Paris,2570709,Domestic,Haute Vallée de Chevreuse,48.733284,2.019443,"{'streetAndNumber': 'Rue de Port Royal  5', 'postalCode': '78470', 'city': 'Saint-Lambert', 'country': 'FRA'}"
newmotion,Paris,2554407,Domestic,Freshmile Charge,49.0179,2.1851,"{'streetAndNumber': ""Avenue de l'Égalité 6"", 'postalCode': '95250', 'city': 'Beauchamp', 'country': 'FRA'}"
newmotion,Paris,2554389,Domestic,Freshmile Charge,48.9715,2.25721,"{'streetAndNumber': 'Mail Henri Dunant', 'postalCode': '95110', 'city': 'Sannois', 'country': 'FRA'}"
newmotion,Paris,2518862,TepcoCHAdeMO,Belib,48.837055,2.259932,"{'streetAndNumber': 'Avenue Marcel Doret 4', 'postalCode': '75016', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2570684,Domestic,Freshmile Charge,48.9797,2.27182,"{'streetAndNumber': 'Rue Jean Esprangle 8', 'postalCode': '95120', 'city': 'Ermont', 'country': 'FRA'}"
newmotion,Paris,2885704,Type2,Indigo,48.887085,2.173628,"{'streetAndNumber': 'Avenue Victor Hugo', 'postalCode': '92500', 'city': 'Rueil-Malmaison', 'country': 'FRA'}"
newmotion,Paris,2597697,TepcoCHAdeMO,Belib,48.878897,2.355064,"{'streetAndNumber': 'Rue la Fayette 137', 'postalCode': '75010', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2762499,Domestic,Ze-Watt,48.781322,2.220149,"{'streetAndNumber': ""Avenue de l'Europe 2 Centre Commercial Vélizy 2"", 'postalCode': '78140', 'city': 'Vélizy-Villacoublay', 'country': 'FRA'}"
newmotion,Paris,2762535,Type2,Electric 55 Charging,48.799674,2.153577,"{'streetAndNumber': 'Rue Vauban', 'postalCode': '78000', 'city': 'Versailles', 'country': 'FRA'}"
newmotion,Paris,2518856,TepcoCHAdeMO,Belib,48.878799,2.368851,"{'streetAndNumber': 'Place du Colonel Fabien 9', 'postalCode': '75010', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2868640,Type2,Virta,48.761555,2.446661,"{'streetAndNumber': 'Rue Louis Armand', 'city': 'Valenton', 'country': 'FRA'}"
newmotion,Paris,2868663,Type2,Virta,48.761555,2.446661,"{'streetAndNumber': 'Rue Louis Armand', 'city': 'Valenton', 'country': 'FRA'}"
newmotion,Paris,2883096,Domestic,Freshmile Charge,48.7626,2.66796,"{'streetAndNumber': 'Avenue du Général de Gaulle', 'postalCode': '77330', 'city': 'Ozoir-la-Ferrière', 'country': 'FRA'}"
newmotion,Paris,2815387,Domestic,Effia Stationnement Vincennes,48.846596,2.441186,"{'streetAndNumber': 'Avenue Pierre Brossolette 8', 'postalCode': '94300', 'city': 'Vincennes', 'country': 'FRA'}"
newmotion,Paris,2619423,Type2,EV-Box,49.029148,2.370046,"{'streetAndNumber': 'Avenue du Maréchal Foch 41', 'postalCode': '95460', 'city': 'Ézanville', 'country': 'FRA'}"
newmotion,Paris,2885683,Type2,Indigo,48.87083,2.30566,"{'streetAndNumber': 'Avenue des Champs Elysées 62', 'postalCode': '75008', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2554360,Domestic,Freshmile Charge,49.0108,2.1996,"{'streetAndNumber': 'Avenue Pasteur 22', 'postalCode': '95250', 'city': 'Beauchamp', 'country': 'FRA'}"
newmotion,Paris,2770349,Domestic,Réseau SEY ma borne - Communauté Urbaine Grand Paris Seine & Oise,48.972015,1.983167,"{'streetAndNumber': 'Place Conte', 'postalCode': '78540', 'city': 'Vernouillet', 'country': 'FRA'}"
newmotion,Paris,2624022,Domestic,Reseau Alize Liberte - FR*V06,48.80813,2.240398,"{'streetAndNumber': 'Rue Banes 4', 'postalCode': '92190', 'city': 'Meudon', 'country': 'FRA'}"
newmotion,Paris,2885677,Type2,Indigo,48.880199,2.27609,"{'streetAndNumber': 'Place du Marché', 'postalCode': '92200', 'city': 'Neuilly-sur-Seine', 'country': 'FRA'}"
newmotion,Paris,2554374,Domestic,Freshmile Charge,48.99,2.1658,"{'streetAndNumber': ""Place de l'Appel du 18 Juin 1940"", 'postalCode': '95220', 'city': 'Herblay-sur-Seine', 'country': 'FRA'}"
newmotion,Paris,2656565,Domestic,SMOYS - Syndicat Mixte Orge Yvette Seine,48.715031,2.493237,"{'streetAndNumber': 'Rue de la Grange 4', 'postalCode': '91330', 'city': 'Yerres', 'country': 'FRA'}"
newmotion,Paris,2656578,Domestic,SMOYS - Syndicat Mixte Orge Yvette Seine,48.715858,2.458896,"{'streetAndNumber': 'Avenue Jean Jaurès 54', 'postalCode': '91560', 'city': 'Crosne', 'country': 'FRA'}"
newmotion,Paris,2541311,Type2,NewMotion,48.842752,2.418663,"{'streetAndNumber': 'Place Charles Digeon 6', 'postalCode': '94160', 'city': 'Saint-Mandé', 'country': 'FRA'}"
newmotion,Paris,2815390,Domestic,Effia Stationnement Vincennes,48.85148,2.436885,"{'streetAndNumber': 'Avenue de la République 123', 'postalCode': '94300', 'city': 'Vincennes', 'country': 'FRA'}"
newmotion,Paris,2554361,Domestic,Freshmile Charge,48.974,2.2053,"{'streetAndNumber': 'Rue Emy les Prés 27', 'postalCode': '95240', 'city': 'Cormeilles-en-Parisis', 'country': 'FRA'}"
newmotion,Paris,2815385,Domestic,Effia Stationnement Vincennes,48.847793,2.424313,"{'streetAndNumber': 'Rue Massue 29', 'postalCode': '94300', 'city': 'Vincennes', 'country': 'FRA'}"
newmotion,Paris,2885624,Type2,Indigo,48.895012,2.238045,"{'streetAndNumber': ""Allée de l'arche"", 'postalCode': '92400', 'city': 'Courbevoie', 'country': 'FRA'}"
newmotion,Paris,2699967,Type2,EV-Box,48.772961,2.504949,"{'streetAndNumber': 'Rue Marco Polo 14', 'postalCode': '94370', 'city': 'Sucy-en-Brie', 'country': 'FRA'}"
newmotion,Paris,2750186,Type2,NewMotion,48.88241,2.468967,"{'streetAndNumber': 'DOMUS - Rue de Lisbonne 16', 'postalCode': '93562', 'city': 'Rosny-sous-Bois', 'country': 'FRA'}"
newmotion,Paris,2901399,Domestic,Ville d'Avray,48.823693,2.196966,"{'streetAndNumber': 'Chemin Desvallières 15', 'postalCode': '92410', 'city': ""Ville-d'Avray"", 'country': 'FRA'}"
newmotion,Paris,2619888,Type2,NewMotion,48.8176,2.260248,"{'streetAndNumber': ""POUR RESIDENTS UNIQUEMENT - Rue d'Erevan 42"", 'postalCode': '92130', 'city': 'Issy-les-Moulineaux', 'country': 'FRA'}"
newmotion,Paris,2887850,Type2,Indigo,48.883344,2.259769,"{'streetAndNumber': 'Avenue de Madrid', 'postalCode': '92200', 'city': 'Neuilly-sur-Seine', 'country': 'FRA'}"
newmotion,Paris,2597739,TepcoCHAdeMO,Belib,48.840977,2.317465,"{'streetAndNumber': 'Boulevard de Vaugirard 43', 'postalCode': '75015', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2887751,Domestic,Communauté d'agglomération Paris-Saclay,48.699745,2.226933,"{'streetAndNumber': 'Rue du Commandant Marin la Meslée 3', 'postalCode': '91140', 'city': 'Villebon-sur-Yvette', 'country': 'FRA'}"
newmotion,Paris,2597730,TepcoCHAdeMO,Belib,48.883282,2.286938,"{'streetAndNumber': 'Avenue de la Porte de Villiers 2', 'postalCode': '75017', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2795860,Type2,Virta,48.897174,2.219429,"{'streetAndNumber': '3 Place Marcel Paul', 'city': 'Nanterre', 'country': 'FRA'}"
newmotion,Paris,2887756,Domestic,Communauté d'agglomération Paris-Saclay,48.700953,2.106596,"{'streetAndNumber': 'Route du Val Courcelle 6', 'postalCode': '91190', 'city': 'Gif-sur-Yvette', 'country': 'FRA'}"
newmotion,Paris,2554365,Domestic,Freshmile Charge,48.985,2.25677,"{'streetAndNumber': 'Rue Jean Jaurès 2', 'postalCode': '95120', 'city': 'Ermont', 'country': 'FRA'}"
newmotion,Paris,2815368,Type2,Freshmile Charge,48.9034,2.3682,"{'streetAndNumber': 'Avenue des Forgerons ', 'postalCode': '93300', 'city': 'Aubervilliers', 'country': 'FRA'}"
newmotion,Paris,2597737,TepcoCHAdeMO,Belib,48.841198,2.323891,"{'streetAndNumber': 'Boulevard Edgar Quinet 9', 'postalCode': '75014', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2791694,Domestic,Réseau SEY ma borne,48.92778,2.12306,"{'streetAndNumber': 'Place du 11 novembre', 'postalCode': '78600', 'city': 'Le Mesnil-le-Roi', 'country': 'FRA'}"
newmotion,Paris,2770363,Domestic,Réseau SEY ma borne - Communauté Urbaine Grand Paris Seine & Oise,48.993595,2.094629,"{'streetAndNumber': 'Place Jean Moulin', 'postalCode': '78700', 'city': 'Conflans-Sainte-Honorine', 'country': 'FRA'}"
newmotion,Paris,2868670,Type2,Virta,48.730175,2.240548,"{'streetAndNumber': 'Rue du Pileu', 'city': 'Massy', 'country': 'FRA'}"
newmotion,Paris,2597740,TepcoCHAdeMO,Belib,48.885689,2.297463,"{'streetAndNumber': 'Avenue Gourgaud 4', 'postalCode': '75017', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2885662,Type2,Indigo,48.876831,2.345921,"{'streetAndNumber': 'Rue Rochambeau', 'postalCode': '75009', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2554396,Domestic,Freshmile Charge,48.9976,2.2444,"{'streetAndNumber': 'Rue André Guillaumie 1', 'postalCode': '95130', 'city': 'Le Plessis-Bouchard', 'country': 'FRA'}"
newmotion,Paris,2518869,TepcoCHAdeMO,Belib,48.834084,2.405248,"{'streetAndNumber': 'Avenue du General Dodds 3', 'postalCode': '75012', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2623874,Domestic,Communauté d’Agglomération Paris,48.811568,2.621933,"{'streetAndNumber': 'Place Pierre Mendès France', 'postalCode': '77184', 'city': 'Émerainville', 'country': 'FRA'}"
newmotion,Paris,2478379,Domestic,Effia,48.869909,2.309988,"{'streetAndNumber': 'Avenue Franklin Roosevelt', 'postalCode': '75008', 'city': 'Paris', 'country': 'FRA'}"
newmotion,Paris,2770395,Domestic,Réseau SEY ma borne,48.879125,2.112344,"{'streetAndNumber': 'Rue de Paris 10', 'postalCode': '78560', 'city': 'Le Port-Marly', 'country': 'FRA'}"
newmotion,Paris,2570671,Domestic,Freshmile Charge,48.998,2.1449,"{'streetAndNumber': 'Chemin de Chennevières', 'postalCode': '95220', 'city': 'Herblay-sur-Seine', 'country': 'FRA'}"
newmotion,Paris,2518852,TepcoCHAdeMO,Belib,48.881168,2.313751,"{'streetAndNumber': 'Boulevard de Courcelles 12', 'postalCode': '75017', 'city': 'Paris', 'country': 'FRA'}"
